Fecha,Estado_Actual
2020-07-15,1.8424627213420317
2020-07-16,1.8212426895717504
2020-07-17,1.8046058558558558
2020-07-18,1.4150335570469799
2020-07-19,1.3459229435616753
2020-07-20,1.7320156339863144
2020-07-21,1.755116091353687
2020-07-22,1.7563339865621501
2020-07-23,1.7565583466703778
2020-07-24,1.7412695841336696
2020-07-25,1.43516475249511
2020-07-26,1.3578626839701298
2020-07-27,1.714527321113239
2020-07-28,1.7331702130385211
2020-07-29,1.7580452780766171
2020-07-30,1.7522695132521326
2020-07-31,1.7427013698010339
2020-08-01,1.441146850016785
2020-08-02,1.342025044722719
2020-08-03,1.6765064764407733
2020-08-04,1.6604075396020102
2020-08-05,1.6597664543524415
2020-08-06,1.6606002737929526
2020-08-07,1.6481679978792803
2020-08-08,1.4210881801125703
2020-08-09,1.3106062858672058
2020-08-10,1.5702234575843277
2020-08-11,1.5676522969577205
2020-08-12,1.5624625
2020-08-13,1.5571154918648917
2020-08-14,1.5535763584640683
2020-08-15,1.3683012332574478
2020-08-16,1.313129937346772
2020-08-17,1.5489520097929002
2020-08-18,1.5543249928527925
2020-08-19,1.5535850919412564
2020-08-20,1.5313714942416314
2020-08-21,1.5409810710164067
2020-08-22,1.4078877057619874
2020-08-23,1.341993844197506
2020-08-24,1.5894474887524057
2020-08-25,1.593764650726676
2020-08-26,1.6120539041405515
2020-08-27,1.6142874528416697
2020-08-28,1.6415085360775683
2020-08-29,1.434782608695652
2020-08-30,1.389360017277374
2020-08-31,1.76800972435737
2020-09-01,1.7805981966651303
2020-09-02,1.78883059179429
2020-09-03,1.7858090494367378
2020-09-04,1.8097189364182789
2020-09-05,1.5462819914010946
2020-09-06,1.5089617631439194
2020-09-07,1.8535453393793733
2020-09-08,1.8346642276708762
2020-09-09,1.8724920738643238
2020-09-10,1.9660808680330149
2020-09-11,1.4167451360061538
2020-09-12,1.5132341600537327
2020-09-13,1.4158397228451343
2020-09-14,1.8409767929260223
2020-09-15,1.8582069323150538
2020-09-16,1.851713491090789
2020-09-17,1.848143328530929
2020-09-18,1.8848962336664103
2020-09-19,1.5825525193867493
2020-09-20,1.4524574448791356
2020-09-21,1.859978693181818
2020-09-22,1.891414289569717
2020-09-23,1.9124988314480695
2020-09-24,1.4495196944562323
2020-09-25,1.7841597408085645
2020-09-26,1.565471503100699
2020-09-27,1.432948465989737
2020-09-28,1.848130065886145
2020-09-29,1.8774336646677072
2020-09-30,1.8775976089054152
2020-10-01,1.875963396744825
2020-10-02,1.9116604919035582
2020-10-03,1.662377414911527
2020-10-04,1.4808533988319985
2020-10-05,1.8541957462916085
2020-10-06,1.8667282022152798
2020-10-07,1.8539761060294941
2020-10-08,1.8770517732241399
2020-10-09,1.9099529852108819
2020-10-10,1.5876554407236796
2020-10-11,1.4459682817216932
2020-10-12,1.4950769187303112
2020-10-13,1.8778320371375172
2020-10-14,1.908241798387686
2020-10-15,1.8828771558066983
2020-10-16,1.863314275111044
2020-10-17,1.552692962914428
2020-10-18,1.4005246465305154
2020-10-19,1.8022561298506177
2020-10-20,1.805805027344338
2020-10-21,1.8334215221805206
2020-10-22,1.8092470343600857
2020-10-23,1.865128596650284
2020-10-24,1.5398596769923218
2020-10-25,1.4597506939535525
2020-10-26,1.8410923619546606
2020-10-27,1.8392195992962739
2020-10-28,1.8505235469674743
2020-10-29,1.8919919497105375
2020-10-30,1.7764551267470368
2020-10-31,1.3679833022358558
2020-11-01,1.2564638183824688
2020-11-02,1.829267661408254
2020-11-03,1.8187540865908538
2020-11-04,1.8381280572011203
2020-11-05,1.855588075056698
2020-11-06,1.7561777575435669
2020-11-07,1.3637083870566853
2020-11-08,1.3434831583154683
2020-11-09,1.8245978352084429
2020-11-10,1.8336506702933748
2020-11-11,1.8483515365738916
2020-11-12,1.8869215090470295
2020-11-13,1.7632048378730565
2020-11-14,1.3946325144061427
2020-11-15,1.2877967513536026
2020-11-16,1.8508274231678488
2020-11-17,1.8488633729255022
2020-11-18,1.856316517194576
2020-11-19,1.9250366979324758
2020-11-20,1.7924710798158394
2020-11-21,1.4023312736933227
2020-11-22,1.291296957017167
2020-11-23,1.918860278072199
2020-11-24,1.9551956572075433
2020-11-25,1.9973667308927425
2020-11-26,2.0479659085278232
2020-11-27,1.9484554104337837
2020-11-28,1.5862231658410002
2020-11-29,1.5056395254347472
2020-11-30,2.0289720360284877
2020-12-01,2.013903482918578
2020-12-02,2.055600581477622
2020-12-03,2.133571508041487
2020-12-04,1.900423148724331
2020-12-05,1.5526308345120226
2020-12-06,1.4372708757637473
2020-12-07,2.0117291538619138
2020-12-08,1.622376179245283
2020-12-09,2.0668513250486598
2020-12-10,2.1140724817950174
2020-12-11,1.9878354967486003
2020-12-12,1.615295364693749
2020-12-13,1.4793026970857825
2020-12-14,2.0023105287312664
2020-12-15,2.0445426974092884
2020-12-16,2.0898180503675143
2020-12-17,2.1405583203922673
2020-12-18,2.0480750343743863
2020-12-19,1.6626103396397236
2020-12-20,1.5224454308332953
2020-12-21,2.0605682795765956
2020-12-22,1.985200845665962
2020-12-23,1.9844531739836981
2020-12-24,1.7821846887254273
2020-12-25,1.5382916962603836
2020-12-26,1.5444479645176619
2020-12-27,1.4857791823029824
2020-12-28,1.8297762589464182
2020-12-29,1.8285263805568375
2020-12-30,1.8559094324245164
2020-12-31,1.7289373507968255
